Date,City,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2020-05-10,Dammam,41.4,27.6,33.2,,38.6,0,,,37.1,95.63,,9.6,8.5,29.2,Clear
2020-05-11,Dammam,33.5,27.1,31,,31.6,0,,,43.7,205.88,51.8,7.9,5.5,26.71,Clear
2020-05-12,Dammam,35.1,24.1,29.9,,32.6,0,,,37.9,284.83,,10.1,0.3,21.22,Clear
2020-05-13,Dammam,37.1,23.9,30.3,,34.1,0,,,35.1,307.42,,9.5,0.1,18.03,Clear
2020-05-14,Dammam,37.9,23,30.1,,34.9,0,,,26.9,171.29,,10.1,1,20.06,Clear
2020-05-15,Dammam,38.1,22.3,29.6,,35.1,0,,,20.4,101.58,,10.1,7.5,28.54,Clear
2020-05-16,Dammam,38.9,22.2,30.6,,35.8,0,,,18.1,164.67,,10,1.9,24.9,Clear
2020-05-17,Dammam,39.8,21.4,31.3,,37,0,,,17,151.38,,10.1,0.3,26.64,Clear
2020-05-18,Dammam,40.9,24,32.9,,37.7,0,,,16.8,145.54,,10,1.1,28.36,Clear
2020-05-19,Dammam,40.8,25.1,32.8,,37.8,0,,,19.6,124,,9.8,6.4,38.69,Clear
2020-05-20,Dammam,41.3,25.9,33.7,,38.3,0,,,16.9,160.92,,10,9.3,31.18,Clear
2020-05-21,Dammam,41.7,27.8,34.8,,39.9,0,,,19,129.46,,9.7,3.6,26.07,Clear
2020-05-22,Dammam,41.5,28,34.5,,39.7,0,,,22.9,137.88,,9.7,0,25.86,Clear
2020-05-23,Dammam,42.6,25.8,34.5,,39.8,0,,,23.7,155.75,,9.8,0,21.33,Clear
2020-05-24,Dammam,43.3,25.6,33.7,,40.9,0,,,21.5,130.91,,10,0,34.79,Clear
2020-05-25,Dammam,40.3,26.9,33.3,,40.2,0,,,21.7,117.13,,9.4,0,44.17,Clear
2020-05-26,Dammam,36.9,26.5,31.5,,36.6,0,,,27.4,243.79,,9.5,0,43.08,Clear
2020-05-27,Dammam,39.5,25,32.8,,37.7,0,,,33.4,173.92,,9.4,0,28.33,Clear
2020-05-28,Dammam,41.3,27.5,34.5,,39.5,0,,,39.7,162.75,,8.1,0,26.48,Clear
2020-05-29,Dammam,45.6,26.7,35.3,,38.4,0,,,24.6,186.08,,9.8,0,22.87,Clear
2020-05-30,Dammam,43.6,26.6,34.7,,43.4,0,,,29.4,188.54,,9.5,0,30.07,Clear
2020-05-31,Dammam,41.1,27.6,34.3,,38.9,0,,,33.9,301.42,,10,0,27.34,Clear
2020-06-01,Dammam,42.7,29.1,34.9,,39.9,0,,,28,164.96,,10.1,0.2,30.86,Clear
2020-06-02,Dammam,46.3,26.6,34.8,,44.6,0,,,22.4,145.58,,9.2,0.7,48.98,Clear
2020-06-03,Dammam,46.9,28.6,37.3,,42,0,,,20.5,176.38,29.5,9.4,0,35.05,Clear
2020-06-04,Dammam,44.9,29.3,37.2,,41.3,0,,,33.1,276.25,,9.6,0.1,23.89,Clear
2020-06-05,Dammam,43.1,33.6,37.9,,41.9,0,,,45.4,302.96,51.8,7.5,0.3,21.08,Clear
2020-06-06,Dammam,45.3,30.6,38.5,,39.3,0,,,49.3,303.92,61.2,9.2,0,13.55,Clear
2020-06-07,Dammam,43.8,30.5,37.6,,39.2,0,,,38.7,332.92,,10,0,18.78,Clear
2020-06-08,Dammam,43.2,28.8,36.3,,40.2,0,,,31.8,194.42,,10,0,15.08,Clear
2020-06-09,Dammam,45,29.8,37.1,,39.7,0,,,25.7,188.21,,10.1,0,13.3,Clear
2020-06-10,Dammam,43.6,27.1,36,,40.2,0,,,24,140.21,,10.1,0,22.67,Clear
2020-06-11,Dammam,45.2,27.8,36.6,,40.1,0,,,17.3,175.42,,10,0,22.62,Clear
2020-06-12,Dammam,46,28.7,37.3,,41.4,0,,,33.9,258.29,,10,0,18.02,Clear
2020-06-13,Dammam,41,30.8,36,,38.5,0,,,43.8,306.75,,9.7,0,23.43,Clear
2020-06-14,Dammam,40,28.7,34.7,,38,0,,,43.3,258.63,61.2,10,0.6,26.46,Clear
2020-06-15,Dammam,43.3,29.1,36.3,,42.1,0,,,38.2,185.58,,10.1,0.5,17.34,Clear
2020-06-16,Dammam,47.1,30.8,39.1,,40.5,0,,,28.4,296.08,,10.1,0.3,13.61,Clear
2020-06-17,Dammam,43.6,33.6,38.2,,42.6,0,,,49.7,319.38,66.6,8.7,0.1,15.96,Clear
2020-06-18,Dammam,42.2,29.2,36,,39,0,,,44.9,271.29,64.8,9.9,0,22.02,Clear
2020-06-19,Dammam,42.9,29.6,36,,39.4,0,,,34.2,234.38,,9.9,0.1,15.53,Clear
2020-06-20,Dammam,41.2,27.8,34.8,,40.3,0,,,40.6,193.42,,9.8,0.3,22.71,Clear
2020-06-21,Dammam,40.1,28.2,34.1,,38.2,0,,,38.9,213.5,,10,0.2,23.96,Clear
2020-06-22,Dammam,40,27.6,34,,38.7,0,,,37.3,303,51.3,10.1,0,28.69,Clear
2020-06-23,Dammam,42.2,29.5,35.4,,39.4,0,,,37.6,200.83,,9.5,0.2,16.63,Clear
2020-06-24,Dammam,42.2,27.2,34.5,,39.7,0,,,17.9,174.54,,9.5,0.1,26.57,Clear
2020-06-25,Dammam,41.9,28.8,35.4,,41.3,0,,,28.9,318.7,,10,0.7,29.78,Clear
2020-06-26,Dammam,41.3,29.9,35.9,,39.3,0,,,32.9,330.08,,10,0,17.76,Clear
2020-06-27,Dammam,43.9,30.5,36.7,,40.5,0,,,32.6,171.58,,10.1,0,15.47,Clear
2020-06-28,Dammam,45.5,30,37.8,,39.4,0,,,28.9,219,,10.1,0,12.68,Clear
2020-06-29,Dammam,46.1,30,37.4,,38.9,0,,,23.7,162.79,,10,0,17.55,Clear
2020-06-30,Dammam,45,29,36.8,,40.9,0,,,18.6,172.54,,9.8,0,29.09,Clear
2020-07-01,Dammam,44.5,28.4,36.2,,40.6,0,,,27.2,147,,10,0,27.23,Clear
2020-07-02,Dammam,42.5,28.5,35.2,,46.5,0,,,22.9,85.46,,8.6,1,48.05,Clear
2020-07-03,Dammam,44.9,28.6,37.1,,44.4,0,,,31.2,199.25,,8.1,0.6,40.69,Clear
2020-07-04,Dammam,45.5,31.2,38.3,,40.8,0,,,41.2,249.54,,10.1,0,17.22,Clear
2020-07-05,Dammam,47.9,31.2,39,,40.1,0,,,27.8,262.08,,9.6,0,16,Clear
2020-07-06,Dammam,47.6,32.4,39.3,,39.5,0,,,21.1,159.79,,10,0,16.77,Clear
2020-07-07,Dammam,47.7,30.4,38.3,,46,0,,,22,152.29,,10,0,30.24,Clear
2020-07-08,Dammam,44.8,30.1,37.5,,45.2,0,,,18.9,99.42,,9.6,0,36.58,Clear
2020-07-09,Dammam,45.9,30.9,38.4,,46.2,0,,,19.3,192.38,,9.1,0.4,33.4,Clear
2020-07-10,Dammam,46.3,30.4,37.5,,45.5,0,,,23,190.96,,9.9,0.5,38.76,Clear
2020-07-11,Dammam,43.8,30.5,37.1,,46,0,,,18.4,153,,8.8,0.1,44.09,Clear
2020-07-12,Dammam,46.4,31.1,38.6,,45.6,0,,,16.3,132.09,37.1,9.7,1.4,27.37,Clear
2020-07-13,Dammam,45,31,38.6,,42.3,0,,,28.8,110.71,48.2,10,3.5,26.95,Clear
2020-07-14,Dammam,44.8,31.6,38.3,,43.4,0,,,18.7,171.42,,10.1,4.6,23.29,Clear
2020-07-15,Dammam,46.2,34.5,39.7,,43.8,0,,,34.4,263.88,,10.1,3.7,21.16,Clear
2020-07-16,Dammam,45.6,34.1,39.1,,43.7,0,,,29.5,166.33,,10,2.5,26.12,Clear
2020-07-17,Dammam,45.9,31,38,,41.9,0,,,21.9,173.75,,9.9,0.8,22.05,Clear
2020-07-18,Dammam,45.7,30.5,37.8,,43.7,0,,,20.5,120.29,,10,1.7,30.34,Clear
2020-07-19,Dammam,44.7,33.4,38.7,,46.4,0,,,18.4,79.46,,9.8,2.6,36.91,Clear
2020-07-20,Dammam,45.2,31.7,38.5,,45.4,0,,,18.1,152.67,,9.4,1.2,33.02,Clear
2020-07-21,Dammam,42.7,34.1,37.9,,49.5,0,,,32.8,161.5,,9.5,4,38.8,Clear
2020-07-22,Dammam,44.9,32.8,38.4,,49.8,0,,,28.2,104.42,,8.6,1.6,44.01,Clear
2020-07-23,Dammam,43.3,35.5,38.5,,50.8,0,,,25.9,100.71,,9.2,10.4,42.93,Clear
2020-07-24,Dammam,42,33.4,37.2,,49.9,0,,,24.4,120.42,,10,3.5,50.68,Clear
2020-07-25,Dammam,41.7,32.7,36.8,,50.7,0,,,24,111.25,,9.8,2.4,53.54,Clear
2020-07-26,Dammam,44.4,33.1,38.1,,47.4,0,,,23.5,105.33,,9.9,0.6,45.33,Clear
2020-07-27,Dammam,43.7,31.5,37.2,,45.7,0,,,27.5,139.17,,10,2.3,45.77,Clear
2020-07-28,Dammam,42.6,33.7,37.4,,52.7,0,,,25.9,114.42,,9.3,2.8,53.59,Clear
2020-07-29,Dammam,45.2,32.8,37.9,,52.2,0,,,23,113.71,,9.6,1.5,50.2,Clear
2020-07-30,Dammam,46.1,32.3,38.2,,47.7,0,,,23.2,155.25,,9.7,0.6,46.1,Clear
2020-07-31,Dammam,46.7,33.1,38.7,,57.6,0,,,20.1,133.38,,9.3,1.6,47.21,Clear
2020-08-01,Dammam,46.5,34.1,38.5,,56.4,0,,,24.1,123.13,,7.6,2,51.83,Clear
2020-08-02,Dammam,47.1,32.5,38.2,,56.6,0,,,22.7,152.42,,8.5,2.1,53.55,Clear
2020-08-03,Dammam,46.2,34.4,39.7,,55.9,0,,,28,114.29,,9.4,4.1,37.04,Clear
2020-08-04,Dammam,46.7,31.7,38.7,,39.3,0,,,34,222.13,,10,0.6,17.19,Clear
2020-08-05,Dammam,44.9,31,38,,42.2,0,,,27.7,256.46,,10,0.2,26.72,Clear
2020-08-06,Dammam,43.7,31.2,37.3,,43.8,0,,,36.7,184.08,,10.1,0,32.71,Clear
2020-08-07,Dammam,45.4,31.4,38.2,,41.4,0,,,28.5,261.83,,10.1,2.3,23.53,Clear
2020-08-08,Dammam,47,32,38.6,,43,0,,,25.7,190.67,,9.9,3.6,23.43,Clear
2020-08-09,Dammam,46.5,32.3,38.3,,42.9,0,,,30.6,234.96,,10,2.3,25.97,Clear
2020-08-10,Dammam,43.9,31.4,37.5,,41.7,0,,,37.3,291.29,,10,2.6,21.88,Clear
2020-08-11,Dammam,42.3,31.6,36.6,,42.7,0,,,37.1,331.92,,10,1.6,34.16,Clear
2020-08-12,Dammam,42.3,30.6,36,,42.1,0,,,32.9,244.29,,10,2.9,26.65,Clear
2020-08-13,Dammam,43.9,30.3,36.9,,40.9,0,,0,28.7,255.92,,10.1,1.2,25.65,Clear
2020-08-14,Dammam,43.2,32.3,37.5,,43.5,0,,,38,252.54,,10.1,0.4,25.39,Clear
2020-08-15,Dammam,43.9,31.3,37.1,,40.7,0,,,34.4,261.71,,10.1,0.5,20.67,Clear
2020-08-16,Dammam,43.6,30.5,36.7,,43,0,,,35.2,267.04,,10,0.8,24.97,Clear
2020-08-17,Dammam,43.5,30.9,36.6,,40.2,0,,,31.5,307.83,,10.1,0.4,23.29,Clear
2020-08-18,Dammam,43.2,31.3,36.3,,41.1,0,,,27.9,235.96,,10.1,0.1,22.69,Clear
2020-08-19,Dammam,41.3,29.8,35.4,,41.1,0,,,28.5,237.54,,10,0.1,34.75,Clear
2020-08-20,Dammam,43.3,28.3,35.5,,43,0,,,32.1,288.21,,10,0.3,27.17,Clear
2020-08-21,Dammam,44.5,29.9,36.3,,40.5,0,,,29.9,269.75,,10.1,0,16.79,Clear
2020-08-22,Dammam,44.5,28.7,36,,40.7,0,,,21.6,143.54,,10,3.2,22.78,Clear
2020-08-23,Dammam,41.6,27.6,34.5,,52,0,,,19.6,129.38,,8.8,1.2,60.33,Clear
2020-08-24,Dammam,42.2,29.5,35.6,,50.4,0,,,25.6,218.75,,8.8,1.3,54.98,Clear
2020-08-25,Dammam,43,30.5,36.4,,40.6,0,,,36.9,320.58,,9.9,0.2,29.87,Clear
2020-08-26,Dammam,42.6,29.2,36,,42.1,0,,,25.7,265.25,,9.7,1.4,25.11,Clear
2020-08-27,Dammam,44.3,27.9,34.8,,40.2,0,,,27.5,188.33,,9.8,1.5,27.02,Clear
2020-08-28,Dammam,41.8,26.7,34.6,,42.1,0,,,21.6,163.46,,10,0.4,34.37,Clear
2020-08-29,Dammam,43.9,29.6,36.2,,39.9,0,,,25.7,262.63,,9.8,0,29.16,Clear
2020-08-30,Dammam,44.6,27.4,35.2,,39.7,0,,,18.6,159.92,,10.1,4.6,27.16,Clear
2020-08-31,Dammam,42.3,29.9,35.6,,49.4,0,,,22.1,102.96,,9.9,0.3,54.55,Clear
2020-09-01,Dammam,44.5,29.3,35.8,,46.3,0,,,20.5,97.75,,9.8,0.3,52.2,Clear
2020-09-02,Dammam,44.5,26.7,35.1,,48.2,0,,,16.1,79.71,,9.4,0,52.7,Clear
2020-09-03,Dammam,41.7,27.9,35,,43.3,0,,,38.4,152.08,,9.8,0.1,41.58,Clear
2020-09-04,Dammam,40.5,28.3,34.4,,46.1,0,,,20.4,143.25,,10,1.3,52.37,Clear
2020-09-05,Dammam,43.3,29,35.7,,45.4,0,,,20.4,132.13,,8.8,3.2,48.27,Clear
2020-09-06,Dammam,43.9,28.1,35.6,,43.4,0,,,15.5,115.33,,9.7,0,45.17,Clear
2020-09-07,Dammam,43,28,35.1,,43.1,0,,,15.6,100.46,,9.9,0,49.45,Clear
2020-09-08,Dammam,45.4,28.3,35.8,,40.9,0,,,15.8,189.88,,9.9,0,39.07,Clear
2020-09-09,Dammam,45.9,29.9,36.1,,41.5,0,,,24,174.92,,9.8,1.9,30.51,Clear
2020-09-10,Dammam,42.6,26.8,34.7,,43.6,0,,,18.3,129.25,,9.3,1.3,50.49,Clear
2020-09-11,Dammam,42.2,28.4,34.7,,44.6,0,,,20.4,121.58,,9.6,0,37.62,Clear
2020-09-12,Dammam,43.3,27.9,34.9,,42.9,0,,,19,187.42,,9.9,0,46.04,Clear
2020-09-13,Dammam,43,26.1,33.7,,41.7,0,,,22.3,196.04,,9.9,1.5,44.78,Clear
2020-09-14,Dammam,42.7,28.9,34.9,,40.5,0,,,21.1,173.29,,9.7,6.4,41.42,Clear
2020-09-15,Dammam,41.1,28.1,34.6,,49.2,0,,,20.9,154.42,,9.9,1.3,46.28,Clear
2020-09-16,Dammam,42.6,28.1,35.1,,40.6,0,,,19,118.38,38.9,9.9,0,41.52,Clear
2020-09-17,Dammam,41.6,28.4,34.9,,42.7,0,,,18.5,94.13,,10,0,43.9,Clear
2020-09-18,Dammam,39.8,28.9,34,,44.6,0,,,18.5,107.79,,9.7,0,49.29,Clear
2020-09-19,Dammam,41.3,27.3,33.6,,42.6,0,,,26.6,146.71,,9,0,50.68,Clear
2020-09-20,Dammam,40.7,27.4,33.7,,41.5,0,,,37,245.65,,9.7,0,42.56,Clear
2020-09-21,Dammam,40.5,28.3,33.7,,41.4,0,,,18.2,165.96,,9.8,0,40.6,Clear
2020-09-22,Dammam,42.7,27,33.8,,42.1,0,,,17.1,203.33,,9.2,0,48.24,Clear
2020-09-23,Dammam,41.5,26.3,33.6,,42.3,0,,,18,156.46,,10,0,43.48,Clear
2020-09-24,Dammam,42.3,26.4,34,,43.7,0,,,14.5,134.57,,9.3,0,50.4,Clear
2020-09-25,Dammam,42.2,26.7,33.9,,42.5,0,,,27.1,202.29,,9.7,0,47.27,Clear
2020-09-26,Dammam,41.3,26.7,33.2,,40.1,0,,,22.4,167.04,,10,0,41.42,Clear
2020-09-27,Dammam,43.2,25.4,33.5,,40.2,0,,,14.8,167,,9.5,0,44.37,Clear
2020-09-28,Dammam,39.5,27.1,34.1,,40.4,0,,,32.8,215.83,,9.9,0,42.27,Clear
2020-09-29,Dammam,40.4,26.8,33.2,,38.4,0,,,15.1,154.75,,10,0,30.68,Clear
2020-09-30,Dammam,41.5,26.1,33.6,,40.8,0,,,18.6,149.29,,10,0.5,44.75,Clear
2020-10-01,Dammam,39.5,27.1,32.8,,42,0,,,17.2,111.04,,9.3,2.2,57.05,Clear
2020-10-02,Dammam,39,26.6,32.3,,44.7,0,,,18.9,148.35,,9.5,7.2,61.82,Clear
2020-10-03,Dammam,37.7,25.3,31.5,,38.6,0,,,20.1,183.75,,9.5,1.1,59.47,Clear
2020-10-04,Dammam,39.4,26.8,32.1,,37.4,0,,,17.4,180.29,,9.1,0.4,48.91,Clear
2020-10-05,Dammam,39.9,25.9,32.1,,39.9,0,,,25.4,119.08,,9.1,0.6,56.55,Clear
2020-10-06,Dammam,35.7,26.9,31.6,,41.8,0,,,18.2,94.25,,8.6,2.6,61.03,Clear
2020-10-07,Dammam,39.5,26.3,31.9,,39.6,0,,,17.6,204.38,,9.2,0,54.35,Clear
2020-10-08,Dammam,38.5,24.9,31.4,,37.5,0,,,33.6,294.5,,10,0.4,41.83,Clear
2020-10-09,Dammam,37.5,24.3,30.7,,36.1,0,,,27.8,235.21,37.1,10.1,0,38.14,Clear
2020-10-10,Dammam,36.2,22.8,29.2,,33.4,0,,,21.9,306.79,,10.1,0,37.69,Clear
2020-10-11,Dammam,35.2,22.2,28.1,,32.8,0,,,16.2,191.83,,10.1,1.6,30.13,Clear
2020-10-12,Dammam,34.5,21.2,28,,33,0,,,21.3,177.96,,10.1,1.6,43.24,Clear
2020-10-13,Dammam,33.6,24.2,28.7,,34,0,,,21.2,211.79,,10,9,51.1,Clear
2020-10-14,Dammam,35.7,23.1,29.1,,35.7,0,,,19,175.71,,10,3.3,53.5,Clear
2020-10-15,Dammam,35,22,28.4,,34.8,0,,,18.3,147,33.5,9.6,5.2,59.82,Clear
2020-10-16,Dammam,35.4,22.3,28.7,,34.5,0,,,17.8,166.79,,9.9,5,55.79,Clear
2020-10-17,Dammam,35.3,21.2,28.2,,32.8,0,,,24.6,218.42,,10,0,46.54,Clear
2020-10-18,Dammam,35.1,19.6,27.5,,34,0,,,21.7,232.54,,9.9,0,45.5,Clear
2020-10-19,Dammam,35.1,21.8,27.9,,33.1,0,,,22,298.63,,10,0.1,43.41,Clear
2020-10-20,Dammam,34.8,21.4,27.4,,33.3,0,,,23.4,271.38,,10,0,39.81,Clear
2020-10-21,Dammam,34.7,20.2,26.5,,32.4,0,,,13.1,208.25,,9.9,0,44.22,Clear
2020-10-22,Dammam,36,19.9,26.6,,33.1,0,,,18.9,212.13,,10,0,41.85,Clear
2020-10-23,Dammam,33.4,18.9,26,,32,0,,,17,190.58,,10,0,45.26,Clear
2020-10-24,Dammam,33.1,20.4,26.3,,33.9,0,,,17,166.7,,9.1,0.3,67.44,Clear
2020-10-25,Dammam,33.3,20.1,25.6,,32.5,0,,,18.5,172.29,,7.3,1.4,64.16,Clear
2020-10-26,Dammam,33.3,20.8,26,,33.4,0,,,21.2,160.5,,6.9,1.2,69.6,Clear
2020-10-27,Dammam,32.1,19.9,25.5,,31,0,,,17.1,233.75,,7,2.9,64.63,Clear
2020-10-28,Dammam,32.8,19.2,25.6,,31,0,,,17.7,229.08,,8,0.5,57.12,Clear
2020-10-29,Dammam,33.4,20.8,26.3,,32.5,0,,,16.1,235.42,,9.2,0.2,54.59,Clear
2020-10-30,Dammam,34,20.4,26.6,,33,0,,,17.4,218.42,,9.3,0.5,61.51,Clear
2020-10-31,Dammam,33.4,21.3,26.3,,32.1,0,,,20.4,182.38,,8.4,0,60.01,Clear
2020-11-01,Dammam,35.3,19.4,26.1,,34,0,,,16.8,206.09,,8,0.4,59.13,Clear
2020-11-02,Dammam,33.5,19,26.3,,32,0,,,19.1,167.54,,8.9,0.1,53.7,Clear
2020-11-03,Dammam,33.5,19.4,26.1,,31.6,0,,,13.8,156.63,,9.6,0.5,51.8,Clear
2020-11-04,Dammam,33.1,19.1,25.4,,30.8,0,,,16.2,191.58,,9.4,0.4,52.81,Clear
2020-11-05,Dammam,32.3,19.3,25.6,,31.1,0,,,17.9,141.58,,8.6,3.9,58.76,Clear
2020-11-06,Dammam,33.3,20.2,26.9,,31.3,0,,,18.6,131.58,,9.6,2.8,52.93,Clear
2020-11-07,Dammam,33.3,21.2,26.7,,33,0,,,27.5,135.75,,9.8,8.4,53.4,Clear
2020-11-08,Dammam,33.9,21.1,27.1,,33.9,0,,,22,130.96,,9.9,6.2,60.37,Clear
2020-11-09,Dammam,33.8,22.5,27.4,,34.3,0,,,14.5,106.33,,8.8,1,68.44,Clear
2020-11-10,Dammam,31.8,21.6,26.2,,32.6,0,,,14.3,191.17,,9.7,2.9,67.75,Clear
2020-11-11,Dammam,32.1,21.2,26.2,,32.8,0,,,23,113.58,,9.7,7.1,65.63,Clear
2020-11-12,Dammam,33.1,23.2,27.3,,33.9,0,,,19.3,140.71,,8.4,1.1,66.28,Clear
2020-11-13,Dammam,32.9,22.2,27.4,,31.8,0,,,24.7,255.08,,9.7,9.3,61.15,Clear
2020-11-14,Dammam,28.9,19.4,24.5,,27.6,0,,,31.7,314.58,,10,8.2,44.85,Clear
2020-11-15,Dammam,27.2,14.6,21.6,,26.8,0,,,14.2,187.35,,9.9,1.7,47.14,Clear
2020-11-16,Dammam,29.5,18.3,24.3,,29.4,0,,,22,142,,10,3.3,56.02,Clear
2020-11-17,Dammam,32.2,22.2,26.2,,30.6,0,,,18.1,164.96,,9.9,14.1,54,Clear
2020-11-18,Dammam,28.3,20.9,25.1,,28.5,0,,,23.6,301.38,,9.4,15.6,55.66,Clear
2020-11-19,Dammam,28.2,17.4,22.6,,27.7,0,,,21.3,280.79,,10,0.2,53.21,Clear
2020-11-20,Dammam,29.2,17.9,23.7,,29.2,0,,,16.4,153.7,,9.5,0,62.77,Clear
2020-11-21,Dammam,29.7,18.5,24.6,,29.8,0,,,19.9,142.29,,9.5,5.5,66.11,Clear
2020-11-22,Dammam,27.9,19.8,23.9,,28.8,0,,,29.1,255,,9.1,4.3,60.73,Clear
2020-11-23,Dammam,26.2,17.1,21.3,,,0,,,29.1,295.25,,10,5.4,46.33,Clear
2020-11-24,Dammam,25.2,14.2,19.1,,,0,,,31.3,299.25,,10,4,47.24,Clear
2020-11-25,Dammam,26.8,13.2,19.3,,26.5,0,,,20.7,201.83,,10.1,1,49.75,Clear
2020-11-26,Dammam,28.2,15,21.9,,27.8,0,,,24.4,134.75,,9.4,5.4,59.9,Clear
2020-11-27,Dammam,25,20.9,23,,,0.3,,,15.2,130.08,,9.8,44.9,76.31,Rain
2020-11-28,Dammam,27.9,21.5,23.9,,27.7,0.2,,,19.6,110.54,,9.8,43.1,65.55,Rain
2020-11-29,Dammam,28.3,20.6,23.7,,28.5,0,,,89.2,134.21,,10,31.8,65.88,Partially cloudy
2020-11-30,Dammam,27.8,19,22.7,,28,0,,,19.4,291.88,,8.1,26.3,72.71,Partially cloudy
2020-12-01,Dammam,26.3,19.4,23,,,0,,,18.5,252.96,,7.1,57.6,75.76,Partially cloudy
2020-12-02,Dammam,28.2,19.9,23.9,,28.3,0.58,,,12.2,151.38,,8.9,27,70.59,Rain
2020-12-03,Dammam,28.5,19.3,23.7,,29.3,0,,,31,106.43,,8.9,9,74.91,Clear
2020-12-04,Dammam,27.9,19.7,23.6,,28.4,0,,,29.2,255.58,,9.4,23.2,73.14,Clear
2020-12-05,Dammam,24.7,20.5,22.4,,,18.6,,,21.3,229.83,,9.3,50.2,85.28,Rain
2020-12-06,Dammam,26.6,17.2,22.6,,,4.3,,,35.5,222.54,42.5,7.7,24.4,69.8,Rain
2020-12-07,Dammam,23.1,15.3,18.3,,,0,,,27.2,305.71,,10,8.6,60.74,Clear
2020-12-08,Dammam,23,14.7,18.2,,,0,,,30.9,310.33,,10.1,5,47.69,Clear
2020-12-09,Dammam,23.2,13.4,17.7,,,0,,,26.8,291.38,,10,3.1,51.14,Clear
2020-12-10,Dammam,23,13.4,18.3,,,0,,,20.3,303.63,,10,0,54.36,Clear
2020-12-11,Dammam,22.4,13.3,17.8,,,0,,,23.3,298.38,,9.4,12.2,71.7,Clear
2020-12-12,Dammam,22.6,13.4,17.6,,,0,,,21.1,300.08,,10.1,0.9,53.89,Clear
2020-12-13,Dammam,22.9,11.2,16.8,,,0,,,25.7,296.5,,10,1.1,55.73,Clear
2020-12-14,Dammam,23.1,10.5,16.5,,,0,,,20.6,262.38,,9.6,0.9,58.88,Clear
2020-12-15,Dammam,23.6,11.4,17.8,,,0,,,14.1,133.33,,9.6,2.6,61.15,Clear
2020-12-16,Dammam,24.6,12.5,19.1,,,0,,,25,145.33,,9.2,4.3,69.25,Clear
2020-12-17,Dammam,26.6,16.4,21.5,,,0,,,22.3,139.75,,9.6,4.1,62.03,Clear
2020-12-18,Dammam,25.6,15,20.2,,,0,,,13.9,249.29,,9.5,2.1,60.03,Clear
2020-12-19,Dammam,23,17.5,19.8,,,0,,,20.5,315.17,,8,44,70.07,Partially cloudy
2020-12-20,Dammam,23,15.1,18.5,,,0,,,27.3,308.54,,8.1,12.6,66.56,Clear
2020-12-21,Dammam,22.6,13.1,17,,,0,,,27.6,309.21,,8.6,1.6,64.71,Clear
2020-12-22,Dammam,22.2,13.1,17.1,,,0,,,28.6,306.08,,10,0.7,58.4,Clear
2020-12-23,Dammam,24.2,11.9,17.3,,,0,,,13.5,219.79,,9.7,2.5,58.66,Clear
2020-12-24,Dammam,25.9,13.1,19,,,0,,,22.2,225.88,,9.1,27.2,62.06,Partially cloudy
2020-12-25,Dammam,22.3,13.5,17.7,,,0,,,29.4,311.38,,9.7,21,58.82,Clear
2020-12-26,Dammam,19,10.1,14.6,,,0,,,32.2,305.21,,10.1,6.9,43.27,Clear
2020-12-27,Dammam,21.6,11.9,16.2,,,0,,,21.1,311.92,,10.1,13.1,55.5,Clear
2020-12-28,Dammam,22.7,12.7,17.7,,,0,,,24.7,294.29,,9.7,14.6,69.13,Clear
2020-12-29,Dammam,22.2,13.4,17.2,,,0,,,19,299.21,,9.9,4,52.74,Clear
2020-12-30,Dammam,23.9,12.6,17.5,,,0,,,20.6,305.33,,10,2.6,61.81,Clear
2020-12-31,Dammam,24.2,13.4,18.4,,,0,,,17.3,220.83,,8.6,9.8,66.18,Clear
2021-01-01,Dammam,24.8,14.7,19.1,,,0,,,11.7,174.17,,8.6,29.3,72.45,Partially cloudy
2021-01-02,Dammam,23.6,15.2,19.1,,,0,,,20.8,303.67,,8.6,8.8,71.57,Clear
2021-01-03,Dammam,24.2,13.1,17.8,,,0,,,19,307.29,,8.2,2.6,67.75,Clear
2021-01-04,Dammam,23.2,12.7,17.5,,,0,,,15.2,278.46,,7.8,30.4,66.7,Partially cloudy
2021-01-05,Dammam,23.5,12.4,17.5,,,0,,,14.8,264.04,,8.6,2.4,68.65,Clear
2021-01-06,Dammam,24.2,12.8,18.1,,,0,,,21.7,296.08,,9.2,11,64.65,Clear
2021-01-07,Dammam,22.7,12.7,17.3,,,0,,,17.5,280,,9.8,1.7,60.08,Clear
2021-01-08,Dammam,23.6,12.7,17.7,,,0,,,14.5,207.5,,9.4,23.1,62.15,Clear
2021-01-09,Dammam,22,13.7,17.3,,,0,,,16.8,247.71,,9.5,9.5,64.25,Clear
2021-01-10,Dammam,22.9,12,17.6,,,0,,,21,213.38,,9.3,9.1,61.71,Clear
2021-01-11,Dammam,21.9,12.2,16.7,,,0,,,33.3,303.88,,9.1,2.3,55.34,Clear
2021-01-12,Dammam,20.9,10.1,15,,,0,,,25.8,295.92,,10,1.4,50.2,Clear
2021-01-13,Dammam,22,8.6,14.3,5.8,,0,,,24.8,284,,10,0,41.08,Clear
2021-01-14,Dammam,23.8,7.4,14.7,5.7,,0,,,12,225.04,,10,1.7,31.8,Clear
